"begin_yearmonth","episode_id","state","cz_name","event_type","fips"
199207,NA,"Pennsylvania","Northampton","Tornado","042095"
199207,NA,"Pennsylvania","Monroe","Thunderstorm Wind","042089"
199207,NA,"Pennsylvania","Lackawanna","Thunderstorm Wind","042069"
199207,NA,"Pennsylvania","Lancaster","Thunderstorm Wind","042071"
199209,NA,"Pennsylvania","Crawford","Thunderstorm Wind","042039"
199209,NA,"Pennsylvania","Bradford","Thunderstorm Wind","042015"
199209,NA,"Pennsylvania","Lycoming","Thunderstorm Wind","042081"
199209,NA,"Pennsylvania","Fulton","Thunderstorm Wind","042057"
199209,NA,"Pennsylvania","Franklin","Thunderstorm Wind","042055"
199209,NA,"Pennsylvania","Mercer","Tornado","042085"
199209,NA,"Pennsylvania","Lawrence","Thunderstorm Wind","042073"
199209,NA,"Pennsylvania","York","Thunderstorm Wind","042133"
199209,NA,"Pennsylvania","York","Thunderstorm Wind","042133"
199209,NA,"Pennsylvania","Berks","Thunderstorm Wind","042011"
199210,NA,"Pennsylvania","York","Tornado","042133"
199208,NA,"Pennsylvania","Berks","Thunderstorm Wind","042011"
199208,NA,"Pennsylvania","Lycoming","Thunderstorm Wind","042081"
199206,NA,"Pennsylvania","Franklin","Tornado","042055"
199206,NA,"Pennsylvania","Adams","Thunderstorm Wind","042001"
199206,NA,"Pennsylvania","Adams","Thunderstorm Wind","042001"
199206,NA,"Pennsylvania","Franklin","Thunderstorm Wind","042055"
199207,NA,"Pennsylvania","Bradford","Thunderstorm Wind","042015"
199207,NA,"Pennsylvania","Bradford","Tornado","042015"
199207,NA,"Pennsylvania","Schuylkill","Thunderstorm Wind","042107"
199207,NA,"Pennsylvania","Lebanon","Thunderstorm Wind","042075"
199207,NA,"Pennsylvania","Beaver","Thunderstorm Wind","042007"
199207,NA,"Pennsylvania","Allegheny","Thunderstorm Wind","042003"
199205,NA,"Pennsylvania","Butler","Thunderstorm Wind","042019"
199205,NA,"Pennsylvania","Indiana","Thunderstorm Wind","042063"
199205,NA,"Pennsylvania","Indiana","Thunderstorm Wind","042063"
199205,NA,"Pennsylvania","Butler","Thunderstorm Wind","042019"
199206,NA,"Pennsylvania","Erie","Thunderstorm Wind","042049"
199206,NA,"Pennsylvania","Erie","Thunderstorm Wind","042049"
199201,NA,"Pennsylvania","Lebanon","Thunderstorm Wind","042075"
199201,NA,"Pennsylvania","Schuylkill","Thunderstorm Wind","042107"
199201,NA,"Pennsylvania","Luzerne","Thunderstorm Wind","042079"
199201,NA,"Pennsylvania","Lackawanna","Tornado","042069"
199201,NA,"Pennsylvania","Lackawanna","Thunderstorm Wind","042069"
199209,NA,"Pennsylvania","Crawford","Thunderstorm Wind","042039"
199208,NA,"Pennsylvania","Chester","Tornado","042029"
199208,NA,"Pennsylvania","Lycoming","Thunderstorm Wind","042081"
199208,NA,"Pennsylvania","Berks","Tornado","042011"
199208,NA,"Pennsylvania","Lycoming","Thunderstorm Wind","042081"
199208,NA,"Pennsylvania","Bradford","Thunderstorm Wind","042015"
199208,NA,"Pennsylvania","Bradford","Thunderstorm Wind","042015"
199208,NA,"Pennsylvania","Luzerne","Thunderstorm Wind","042079"
199208,NA,"Pennsylvania","Sullivan","Thunderstorm Wind","042113"
199208,NA,"Pennsylvania","Columbia","Thunderstorm Wind","042037"
199208,NA,"Pennsylvania","Wyoming","Thunderstorm Wind","042131"
199208,NA,"Pennsylvania","Bradford","Thunderstorm Wind","042015"
199208,NA,"Pennsylvania","Susquehanna","Thunderstorm Wind","042115"
199208,NA,"Pennsylvania","Susquehanna","Thunderstorm Wind","042115"
199208,NA,"Pennsylvania","Crawford","Thunderstorm Wind","042039"
199209,NA,"Pennsylvania","Fayette","Thunderstorm Wind","042051"
199209,NA,"Pennsylvania","Bedford","Thunderstorm Wind","042009"
199209,NA,"Pennsylvania","Erie","Thunderstorm Wind","042049"
199209,NA,"Pennsylvania","Erie","Thunderstorm Wind","042049"
199209,NA,"Pennsylvania","Crawford","Thunderstorm Wind","042039"
199209,NA,"Pennsylvania","Crawford","Thunderstorm Wind","042039"
199201,NA,"Pennsylvania","Westmoreland","Thunderstorm Wind","042129"
199201,NA,"Pennsylvania","Westmoreland","Thunderstorm Wind","042129"
199201,NA,"Pennsylvania","Westmoreland","Thunderstorm Wind","042129"
199201,NA,"Pennsylvania","Westmoreland","Thunderstorm Wind","042129"
199201,NA,"Pennsylvania","Fayette","Thunderstorm Wind","042051"
199201,NA,"Pennsylvania","Westmoreland","Thunderstorm Wind","042129"
199201,NA,"Pennsylvania","Armstrong","Thunderstorm Wind","042005"
199201,NA,"Pennsylvania","Franklin","Thunderstorm Wind","042055"
199201,NA,"Pennsylvania","Dauphin","Thunderstorm Wind","042043"
199201,NA,"Pennsylvania","Lancaster","Thunderstorm Wind","042071"
199201,NA,"Pennsylvania","Northumberland","Thunderstorm Wind","042097"
199201,NA,"Pennsylvania","Lancaster","Thunderstorm Wind","042071"
199201,NA,"Pennsylvania","York","Thunderstorm Wind","042133"
199201,NA,"Pennsylvania","Chester","Thunderstorm Wind","042029"
199201,NA,"Pennsylvania","Susquehanna","Thunderstorm Wind","042115"
199201,NA,"Pennsylvania","Lancaster","Thunderstorm Wind","042071"
199201,NA,"Pennsylvania","Lebanon","Thunderstorm Wind","042075"
199201,NA,"Pennsylvania","Schuylkill","Thunderstorm Wind","042107"
199201,NA,"Pennsylvania","Lancaster","Thunderstorm Wind","042071"
199201,NA,"Pennsylvania","Luzerne","Thunderstorm Wind","042079"
199202,NA,"Pennsylvania","Luzerne","Thunderstorm Wind","042079"
199207,NA,"Pennsylvania","Westmoreland","Hail","042129"
199207,NA,"Pennsylvania","Susquehanna","Thunderstorm Wind","042115"
199208,NA,"Pennsylvania","Schuylkill","Thunderstorm Wind","042107"
199209,NA,"Pennsylvania","Wayne","Thunderstorm Wind","042127"
199208,NA,"Pennsylvania","Berks","Thunderstorm Wind","042011"
199208,NA,"Pennsylvania","Lehigh","Thunderstorm Wind","042077"
199208,NA,"Pennsylvania","Schuylkill","Thunderstorm Wind","042107"
199208,NA,"Pennsylvania","Cumberland","Thunderstorm Wind","042041"
199208,NA,"Pennsylvania","Lebanon","Thunderstorm Wind","042075"
199208,NA,"Pennsylvania","Berks","Thunderstorm Wind","042011"
199208,NA,"Pennsylvania","Columbia","Thunderstorm Wind","042037"
199208,NA,"Pennsylvania","Dauphin","Thunderstorm Wind","042043"
199208,NA,"Pennsylvania","Berks","Thunderstorm Wind","042011"
199208,NA,"Pennsylvania","Cambria","Thunderstorm Wind","042021"
199208,NA,"Pennsylvania","Clarion","Thunderstorm Wind","042031"
199208,NA,"Pennsylvania","Jefferson","Thunderstorm Wind","042065"
199208,NA,"Pennsylvania","Beaver","Thunderstorm Wind","042007"
199208,NA,"Pennsylvania","Somerset","Thunderstorm Wind","042111"
199208,NA,"Pennsylvania","Fayette","Thunderstorm Wind","042051"
199210,NA,"Pennsylvania","Clarion","Thunderstorm Wind","042031"
199212,NA,"Pennsylvania","Bucks","Thunderstorm Wind","042017"
199210,NA,"Pennsylvania","York","Thunderstorm Wind","042133"
199210,NA,"Pennsylvania","Clarion","Thunderstorm Wind","042031"
199207,NA,"Pennsylvania","Westmoreland","Hail","042129"
199207,NA,"Pennsylvania","Delaware","Hail","042045"
199207,NA,"Pennsylvania","Lycoming","Hail","042081"
199208,NA,"Pennsylvania","Susquehanna","Hail","042115"
199208,NA,"Pennsylvania","Westmoreland","Hail","042129"
199208,NA,"Pennsylvania","Erie","Hail","042049"
199208,NA,"Pennsylvania","Erie","Hail","042049"
199208,NA,"Pennsylvania","Erie","Hail","042049"
199208,NA,"Pennsylvania","Venango","Hail","042121"
199204,NA,"Pennsylvania","Erie","Hail","042049"
199208,NA,"Pennsylvania","Crawford","Hail","042039"
199208,NA,"Pennsylvania","Erie","Hail","042049"
199208,NA,"Pennsylvania","Warren","Hail","042123"
199207,NA,"Pennsylvania","Columbia","Hail","042037"
199207,NA,"Pennsylvania","Delaware","Hail","042045"
199207,NA,"Pennsylvania","Allegheny","Hail","042003"
199207,NA,"Pennsylvania","Blair","Hail","042013"
199209,NA,"Pennsylvania","Blair","Hail","042013"
199201,NA,"Pennsylvania","Chester","Thunderstorm Wind","042029"
199207,NA,"Pennsylvania","Erie","Thunderstorm Wind","042049"
199204,NA,"Pennsylvania","Venango","Thunderstorm Wind","042121"
199207,NA,"Pennsylvania","Lehigh","Thunderstorm Wind","042077"
199207,NA,"Pennsylvania","Allegheny","Hail","042003"
199206,NA,"Pennsylvania","Crawford","Hail","042039"
199206,NA,"Pennsylvania","Northampton","Hail","042095"
199206,NA,"Pennsylvania","Erie","Hail","042049"
199207,NA,"Pennsylvania","Crawford","Thunderstorm Wind","042039"
199207,NA,"Pennsylvania","Lawrence","Thunderstorm Wind","042073"
199209,NA,"Pennsylvania","Wayne","Hail","042127"
199209,NA,"Pennsylvania","Pike","Hail","042103"
199209,NA,"Pennsylvania","Monroe","Hail","042089"
199204,NA,"Pennsylvania","Susquehanna","Hail","042115"
199206,NA,"Pennsylvania","Erie","Hail","042049"
199206,NA,"Pennsylvania","Erie","Hail","042049"
199204,NA,"Pennsylvania","Allegheny","Hail","042003"
199207,NA,"Pennsylvania","Crawford","Hail","042039"
199208,NA,"Pennsylvania","Schuylkill","Thunderstorm Wind","042107"
199210,NA,"Pennsylvania","Wyoming","Hail","042131"
199210,NA,"Pennsylvania","Clearfield","Hail","042033"
199206,NA,"Pennsylvania","Westmoreland","Hail","042129"
199207,NA,"Pennsylvania","Chester","Hail","042029"
199201,NA,"Pennsylvania","Wayne","Thunderstorm Wind","042127"
199207,NA,"Pennsylvania","Erie","Hail","042049"
199207,NA,"Pennsylvania","Venango","Hail","042121"
199205,NA,"Pennsylvania","Beaver","Hail","042007"
199210,NA,"Pennsylvania","Wyoming","Hail","042131"
199205,NA,"Pennsylvania","Westmoreland","Thunderstorm Wind","042129"
199207,NA,"Pennsylvania","Warren","Thunderstorm Wind","042123"
199208,NA,"Pennsylvania","Adams","Thunderstorm Wind","042001"
199210,NA,"Pennsylvania","Butler","Hail","042019"
199204,NA,"Pennsylvania","Crawford","Hail","042039"
199207,NA,"Rhode Island","Kent","Thunderstorm Wind","044003"
199207,NA,"Rhode Island","Kent","Thunderstorm Wind","044003"
199207,NA,"Rhode Island","Washington","Thunderstorm Wind","044009"
199206,NA,"Rhode Island","Providence","Hail","044007"
199207,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199207,NA,"South Carolina","Florence","Thunderstorm Wind","045041"
199208,NA,"South Carolina","Abbeville","Thunderstorm Wind","045001"
199207,NA,"South Carolina","Colleton","Thunderstorm Wind","045029"
199207,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199207,NA,"South Carolina","Orangeburg","Thunderstorm Wind","045075"
199207,NA,"South Carolina","Bamberg","Thunderstorm Wind","045009"
199207,NA,"South Carolina","Orangeburg","Thunderstorm Wind","045075"
199207,NA,"South Carolina","Dorchester","Thunderstorm Wind","045035"
199207,NA,"South Carolina","Berkeley","Thunderstorm Wind","045015"
199207,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199207,NA,"South Carolina","Williamsburg","Thunderstorm Wind","045089"
199207,NA,"South Carolina","Berkeley","Thunderstorm Wind","045015"
199207,NA,"South Carolina","Calhoun","Thunderstorm Wind","045017"
199207,NA,"South Carolina","Clarendon","Thunderstorm Wind","045027"
199207,NA,"South Carolina","Calhoun","Thunderstorm Wind","045017"
199207,NA,"South Carolina","Georgetown","Thunderstorm Wind","045043"
199207,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199207,NA,"South Carolina","Laurens","Thunderstorm Wind","045059"
199207,NA,"South Carolina","Lexington","Thunderstorm Wind","045063"
199207,NA,"South Carolina","Anderson","Thunderstorm Wind","045007"
199207,NA,"South Carolina","Oconee","Thunderstorm Wind","045073"
199207,NA,"South Carolina","Pickens","Thunderstorm Wind","045077"
199207,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199207,NA,"South Carolina","Oconee","Thunderstorm Wind","045073"
199207,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199207,NA,"South Carolina","Richland","Thunderstorm Wind","045079"
199207,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199207,NA,"South Carolina","Union","Thunderstorm Wind","045087"
199207,NA,"South Carolina","Oconee","Thunderstorm Wind","045073"
199207,NA,"South Carolina","Lexington","Thunderstorm Wind","045063"
199207,NA,"South Carolina","Richland","Thunderstorm Wind","045079"
199207,NA,"South Carolina","Pickens","Thunderstorm Wind","045077"
199207,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199207,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199207,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199207,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199207,NA,"South Carolina","Abbeville","Thunderstorm Wind","045001"
199209,NA,"South Carolina","Bamberg","Thunderstorm Wind","045009"
199210,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199211,NA,"South Carolina","Mccormick","Tornado","045065"
199211,NA,"South Carolina","Edgefield","Tornado","045037"
199211,NA,"South Carolina","Saluda","Tornado","045081"
199211,NA,"South Carolina","Saluda","Tornado","045081"
199203,NA,"South Carolina","Newberry","Thunderstorm Wind","045071"
199203,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199203,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199203,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199203,NA,"South Carolina","Cherokee","Thunderstorm Wind","045021"
199201,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199201,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199202,NA,"South Carolina","Aiken","Tornado","045003"
199203,NA,"South Carolina","Greenwood","Thunderstorm Wind","045047"
199207,NA,"South Carolina","Florence","Thunderstorm Wind","045041"
199207,NA,"South Carolina","Sumter","Thunderstorm Wind","045085"
199207,NA,"South Carolina","Kershaw","Thunderstorm Wind","045055"
199207,NA,"South Carolina","Laurens","Thunderstorm Wind","045059"
199207,NA,"South Carolina","Georgetown","Thunderstorm Wind","045043"
199207,NA,"South Carolina","Horry","Thunderstorm Wind","045051"
199206,NA,"South Carolina","Edgefield","Tornado","045037"
199206,NA,"South Carolina","Orangeburg","Thunderstorm Wind","045075"
199206,NA,"South Carolina","Sumter","Thunderstorm Wind","045085"
199206,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199206,NA,"South Carolina","Lexington","Thunderstorm Wind","045063"
199206,NA,"South Carolina","Williamsburg","Thunderstorm Wind","045089"
199207,NA,"South Carolina","Beaufort","Thunderstorm Wind","045013"
199207,NA,"South Carolina","Beaufort","Thunderstorm Wind","045013"
199207,NA,"South Carolina","Colleton","Thunderstorm Wind","045029"
199207,NA,"South Carolina","Colleton","Thunderstorm Wind","045029"
199208,NA,"South Carolina","Charleston","Thunderstorm Wind","045019"
199207,NA,"South Carolina","Greenwood","Thunderstorm Wind","045047"
199207,NA,"South Carolina","Greenwood","Thunderstorm Wind","045047"
199207,NA,"South Carolina","Newberry","Thunderstorm Wind","045071"
199207,NA,"South Carolina","Aiken","Thunderstorm Wind","045003"
199207,NA,"South Carolina","Orangeburg","Thunderstorm Wind","045075"
199208,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199208,NA,"South Carolina","Marion","Thunderstorm Wind","045067"
199208,NA,"South Carolina","Chesterfield","Tornado","045025"
199208,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199208,NA,"South Carolina","Horry","Thunderstorm Wind","045051"
199208,NA,"South Carolina","Oconee","Thunderstorm Wind","045073"
199208,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199208,NA,"South Carolina","Berkeley","Thunderstorm Wind","045015"
199203,NA,"South Carolina","Cherokee","Thunderstorm Wind","045021"
199203,NA,"South Carolina","Anderson","Thunderstorm Wind","045007"
199203,NA,"South Carolina","Greenwood","Thunderstorm Wind","045047"
199203,NA,"South Carolina","Greenwood","Thunderstorm Wind","045047"
199203,NA,"South Carolina","Newberry","Thunderstorm Wind","045071"
199203,NA,"South Carolina","Saluda","Thunderstorm Wind","045081"
199203,NA,"South Carolina","Newberry","Thunderstorm Wind","045071"
199203,NA,"South Carolina","Richland","Thunderstorm Wind","045079"
199211,NA,"South Carolina","Fairfield","Tornado","045039"
199211,NA,"South Carolina","Fairfield","Tornado","045039"
199211,NA,"South Carolina","Greenville","Thunderstorm Wind","045045"
199211,NA,"South Carolina","Beaufort","Thunderstorm Wind","045013"
199211,NA,"South Carolina","Kershaw","Thunderstorm Wind","045055"
199203,NA,"South Carolina","Lexington","Thunderstorm Wind","045063"
199203,NA,"South Carolina","Sumter","Thunderstorm Wind","045085"
199203,NA,"South Carolina","Lexington","Thunderstorm Wind","045063"
199203,NA,"South Carolina","York","Thunderstorm Wind","045091"
199203,NA,"South Carolina","Lexington","Thunderstorm Wind","045063"
199203,NA,"South Carolina","Sumter","Thunderstorm Wind","045085"
199203,NA,"South Carolina","Richland","Thunderstorm Wind","045079"
199203,NA,"South Carolina","Calhoun","Thunderstorm Wind","045017"
199203,NA,"South Carolina","Orangeburg","Thunderstorm Wind","045075"
199203,NA,"South Carolina","Lee","Thunderstorm Wind","045061"
199203,NA,"South Carolina","Clarendon","Thunderstorm Wind","045027"
199203,NA,"South Carolina","Sumter","Thunderstorm Wind","045085"
199203,NA,"South Carolina","Horry","Thunderstorm Wind","045051"
199203,NA,"South Carolina","Chesterfield","Thunderstorm Wind","045025"
199203,NA,"South Carolina","Florence","Thunderstorm Wind","045041"
199204,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199205,NA,"South Carolina","Pickens","Thunderstorm Wind","045077"
199206,NA,"South Carolina","Union","Tornado","045087"
199206,NA,"South Carolina","Union","Tornado","045087"
199206,NA,"South Carolina","Florence","Thunderstorm Wind","045041"
199206,NA,"South Carolina","Anderson","Thunderstorm Wind","045007"
199206,NA,"South Carolina","Berkeley","Thunderstorm Wind","045015"
199206,NA,"South Carolina","Colleton","Thunderstorm Wind","045029"
199206,NA,"South Carolina","Colleton","Thunderstorm Wind","045029"
199206,NA,"South Carolina","Union","Thunderstorm Wind","045087"
199206,NA,"South Carolina","Greenwood","Thunderstorm Wind","045047"
199206,NA,"South Carolina","Mccormick","Tornado","045065"
199207,NA,"South Carolina","Spartanburg","Thunderstorm Wind","045083"
199203,NA,"South Carolina","Newberry","Thunderstorm Wind","045071"
199203,NA,"South Carolina","Fairfield","Hail","045039"
199211,NA,"South Carolina","Newberry","Tornado","045071"
199211,NA,"South Carolina","Newberry","Tornado","045071"
199203,NA,"South Carolina","Beaufort","Hail","045013"
199203,NA,"South Carolina","York","Hail","045091"
199208,NA,"South Carolina","Berkeley","Hail","045015"
199207,NA,"South Carolina","Dorchester","Hail","045035"
199206,NA,"South Carolina","Bamberg","Hail","045009"
199204,NA,"South Carolina","Abbeville","Hail","045001"
199204,NA,"South Carolina","Greenwood","Hail","045047"
199204,NA,"South Carolina","Lexington","Hail","045063"
199207,NA,"South Carolina","Colleton","Thunderstorm Wind","045029"
199203,NA,"South Carolina","Abbeville","Hail","045001"
199203,NA,"South Carolina","Lexington","Hail","045063"
199203,NA,"South Carolina","Richland","Hail","045079"
199203,NA,"South Carolina","Kershaw","Hail","045055"
199203,NA,"South Carolina","Hampton","Hail","045049"
199211,NA,"South Carolina","Cherokee","Thunderstorm Wind","045021"
199203,NA,"South Carolina","Calhoun","Hail","045017"
199203,NA,"South Carolina","Marlboro","Hail","045069"
199203,NA,"South Carolina","Florence","Hail","045041"
199206,NA,"South Carolina","Horry","Hail","045051"
199206,NA,"South Carolina","Union","Hail","045087"
199206,NA,"South Carolina","Chester","Hail","045023"
199203,NA,"South Carolina","Pickens","Hail","045077"
199203,NA,"South Carolina","Greenwood","Hail","045047"
199203,NA,"South Carolina","Greenwood","Hail","045047"
